Time (sec),Time Since Ignition (sec),LC1 Axial Load (lbf),PT1 Combustion Pressure (psi),PT2 Feedline Pressure (psi),PT3 Injector Pressure (psi),PT4 Ox-Tank Pressure (psi)
7921.67667,11.67667,511.74782,322.32913,743.29631,486.96175,506.53847
7921.68,11.68,546.8758,325.63959,741.7908,488.29992,506.37119
7921.68333,11.68333,498.73733,339.37818,743.63085,482.61256,508.37845
7921.68667,11.68667,496.13533,346.99228,741.95807,483.78346,505.86932
7921.69,11.69,554.68181,338.385,742.12535,484.45255,507.54209
7921.69333,11.69333,501.33933,324.81199,742.79443,486.96175,506.37119
7921.69667,11.69667,553.38081,318.68757,741.7908,482.77983,506.03659
7921.7,11.7,480.52283,330.10875,741.7908,484.45255,506.20386
7921.70333,11.70333,502.64033,344.84046,741.45626,479.93609,507.37482
7921.70667,11.70667,526.05931,351.95807,743.63085,482.11068,505.53477
7921.71,11.71,511.74782,337.39188,740.61984,483.95073,506.20386
7921.71333,11.71333,563.7893,324.64647,742.9617,485.1217,507.20755
7921.71667,11.71667,513.04882,318.68757,741.95807,483.61619,506.53847
7921.72,11.72,524.75831,339.87474,741.95807,483.78346,505.53477
7921.72333,11.72333,497.43633,346.16468,742.79443,479.76882,506.53847
7921.72667,11.72667,509.14582,332.92271,744.13267,479.60155,505.53477
7921.73,11.73,513.04882,317.36334,740.11803,483.11438,505.03296
7921.73333,11.73333,519.55382,311.90106,742.79443,484.118,507.04028
7921.73667,11.73667,458.40534,321.50147,741.12172,484.78715,505.20023
7921.74,11.74,457.10434,338.05396,742.62716,485.62351,504.53114
7921.74333,11.74333,501.33933,344.01286,741.95807,481.4416,504.1966
7921.74667,11.74667,514.34982,339.04714,743.46358,479.09974,504.1966
7921.75,11.75,516.95182,318.68757,742.45989,482.77983,505.53477
7921.75333,11.75333,522.15582,308.09398,741.45626,478.76519,505.20023
7921.75667,11.75667,531.26331,316.37022,743.12904,482.11068,504.53114
7921.76,11.76,516.95182,334.24687,742.45989,480.2707,503.862
7921.76333,11.76333,471.41534,343.1852,742.9617,483.61619,504.1966
7921.76667,11.76667,476.61983,323.65329,742.12535,484.78715,505.03296
7921.77,11.77,494.83433,314.54944,742.45989,481.60887,503.862
7921.77333,11.77333,528.66131,319.84627,741.62353,479.60155,505.53477
7921.77667,11.77667,479.22183,334.41239,742.62716,478.59792,503.02564
7921.78,11.78,510.44682,339.87474,741.28899,479.93609,504.53114
7921.78333,11.78333,515.65082,334.24687,744.13267,481.4416,504.36387
7921.78667,11.78667,546.8758,320.83939,741.28899,484.45255,501.85468
7921.79,11.79,527.36031,318.35653,742.9617,483.44892,503.52745
7921.79333,11.79333,485.72684,331.10193,742.62716,478.93246,502.85837
7921.79667,11.79667,528.66131,339.04714,742.9617,483.44892,503.52745
7921.8,11.8,489.62984,340.86786,742.45989,480.2707,502.6911
7921.80333,11.80333,541.6718,330.27427,741.95807,481.10706,502.02201
7921.80667,11.80667,477.92083,322.99121,744.46721,483.61619,501.85468
7921.81,11.81,489.62984,326.79829,740.78711,479.76882,500.68378
7921.81333,11.81333,583.30479,342.02656,743.46358,481.4416,503.52745
7921.81667,11.81667,510.44682,343.5163,742.79443,483.11438,501.6874
7921.82,11.82,559.8863,329.94323,741.45626,483.95073,502.6911
7921.82333,11.82333,502.64033,323.98433,742.29262,479.93609,501.85468
7921.82667,11.82667,496.13533,329.28115,741.95807,478.09611,502.52382
7921.83,11.83,539.06931,342.3576,742.79443,481.10706,501.52013
7921.83333,11.83333,509.14582,336.23318,741.45626,479.26701,502.85837
7921.83667,11.83667,549.4778,329.44667,743.12904,481.60887,500.85105
7921.84,11.84,481.82383,322.99121,741.45626,484.45255,501.6874
7921.84333,11.84333,489.62984,327.95693,743.29631,481.94341,501.52013
7921.84667,11.84667,522.15582,336.3987,741.7908,477.92877,501.52013
7921.85,11.85,510.44682,344.50942,742.62716,480.60524,501.85468
7921.85333,11.85333,572.8963,335.5711,741.62353,476.25606,500.68378
7921.85667,11.85667,519.55382,323.48777,742.79443,482.44529,501.18559
7921.86,11.86,526.05931,319.84627,741.95807,480.43797,500.68378
7921.86333,11.86333,492.23233,328.28803,743.12904,482.11068,500.5165
7921.86667,11.86667,483.12484,340.86786,742.45989,476.92514,501.18559
7921.87,11.87,589.80979,346.16468,742.79443,482.27796,501.35286
7921.87333,11.87333,487.02784,334.57791,740.95445,477.59423,500.18196
7921.87667,11.87667,592.41228,332.59167,744.80175,481.60887,500.01469
7921.88,11.88,475.31883,331.10193,741.95807,481.27433,498.84373
7921.88333,11.88333,562.4883,334.57791,744.63448,479.76882,500.18196
7921.88667,11.88667,541.6718,336.72974,741.12172,476.92514,498.50918
7921.89,11.89,502.64033,349.64066,743.12904,477.92877,500.5165
7921.89333,11.89333,585.90679,347.98546,742.12535,480.93978,500.85105
7921.89667,11.89667,470.11434,336.3987,743.46358,481.27433,499.34554
7921.9,11.9,565.0903,324.81199,741.7908,480.60524,499.34554
7921.90333,11.90333,457.10434,322.66017,743.29631,481.10706,501.52013
7921.90667,11.90667,533.86531,337.22636,742.9617,477.92877,499.68008
7921.91,11.91,490.93133,344.01286,741.45626,478.76519,498.84373
7921.91333,11.91333,493.53333,332.09505,742.29262,476.5906,498.50918
7921.91667,11.91667,544.2738,323.65329,742.9617,480.10336,499.17827
7921.92,11.92,509.14582,330.27427,742.12535,480.60524,498.84373
7921.92333,11.92333,601.51928,345.66812,742.9617,478.26338,498.67645
7921.92667,11.92667,500.03833,343.35078,743.29631,477.59423,497.00368
7921.93,11.93,553.38081,330.93641,742.12535,477.25969,498.34191
7921.93333,11.93333,520.85482,327.62589,742.45989,480.60524,499.84742
7921.93667,11.93667,533.86531,335.24006,740.78711,477.42696,499.011
7921.94,11.94,536.46731,340.70234,742.62716,475.08509,497.8401
7921.94333,11.94333,459.70634,324.14991,741.95807,475.75418,499.17827
7921.94667,11.94667,574.1973,320.83939,743.96539,475.92151,498.50918
7921.95,11.95,459.70634,335.24006,741.45626,479.93609,498.00737
7921.95333,11.95333,548.1768,348.81306,742.9617,477.59423,498.34191
7921.95667,11.95667,500.03833,337.72292,742.12535,478.43065,496.50186
7921.96,11.96,537.76831,317.36334,742.9617,478.93246,498.17464
7921.96333,11.96333,527.36031,307.26638,741.7908,473.07777,497.8401
7921.96667,11.96667,480.52283,312.39762,744.13267,474.58328,497.8401
7921.97,11.97,489.62984,331.76401,741.12172,476.25606,496.50186
7921.97333,11.97333,454.50185,339.87474,742.45989,476.75787,497.67283
7921.97667,11.97667,488.32884,323.32225,742.62716,478.93246,496.66913
7921.98,11.98,485.72684,308.2595,741.45626,477.59423,497.50549
7921.98333,11.98333,485.72684,314.05288,743.96539,474.41601,497.8401
7921.98667,11.98667,529.96231,329.44667,742.12535,473.74686,496.33459
7921.99,11.99,516.95182,336.72974,742.45989,475.41964,497.00368
7921.99333,11.99333,535.16631,321.66699,740.95445,479.93609,497.00368
7921.99667,11.99667,509.14582,321.00491,742.79443,477.7615,496.00005
7922,12,522.15582,325.47407,741.7908,476.5906,496.16732
7922.00333,12.00333,489.62984,334.41239,742.79443,471.7396,496.00005
7922.00667,12.00667,526.05931,326.46725,741.95807,471.7396,497.00368
7922.01,12.01,459.70634,320.17731,742.29262,478.43065,495.66551
7922.01333,12.01333,458.40534,312.06658,741.7908,478.26338,496.66913
7922.01667,12.01667,500.03833,313.55632,743.46358,480.10336,495.83278
7922.02,12.02,498.73733,331.76401,741.95807,475.75418,495.83278
7922.02333,12.02333,513.04882,340.70234,742.9617,475.08509,495.66551
7922.02667,12.02667,502.64033,321.00491,742.29262,471.90687,496.66913
7922.03,12.03,488.32884,313.22522,742.29262,477.42696,495.83278
7922.03333,12.03333,494.83433,317.0323,741.7908,470.56864,496.33459
7922.03667,12.03667,489.62984,319.51516,739.78348,477.25969,495.3309
7922.04,12.04,481.82383,321.99809,742.62716,472.07415,495.66551
7922.04333,12.04333,484.42584,327.95693,741.45626,470.2341,494.66181
7922.04667,12.04667,492.23233,320.83939,742.79443,472.40869,495.3309
7922.05,12.05,441.49185,313.72184,743.12904,475.58691,495.49823
7922.05333,12.05333,578.10079,323.15673,743.46358,475.25237,496.00005
7922.05667,12.05667,474.01783,339.70922,742.62716,473.91419,492.82177
7922.06,12.06,568.9933,334.90902,743.12904,473.41232,494.99636
7922.06333,12.06333,506.54333,321.00491,742.62716,471.7396,494.49454
7922.06667,12.06667,520.85482,319.51516,743.29631,471.07045,495.16363
7922.07,12.07,548.1768,321.17043,741.28899,473.24505,493.49091
7922.07333,12.07333,463.60934,327.79141,741.95807,472.57596,494.99636
7922.07667,12.07667,509.14582,342.68864,742.62716,473.74686,492.48722
7922.08,12.08,488.32884,343.01968,741.45626,471.57227,494.66181
7922.08333,12.08333,490.93133,338.21948,743.29631,474.08147,493.65819
7922.08667,12.08667,618.43277,326.79829,742.79443,476.25606,495.16363
7922.09,12.09,523.45682,331.59849,741.62353,472.57596,492.82177
7922.09333,12.09333,589.80979,334.7435,741.7908,470.2341,495.83278
7922.09667,12.09667,506.54333,341.69552,741.7908,470.90318,493.32358
7922.1,12.1,558.5853,347.32332,742.62716,472.57596,493.82546
7922.10333,12.10333,540.37031,333.25375,742.45989,473.24505,492.31995
7922.10667,12.10667,537.76831,317.85997,743.79812,470.73591,493.32358
7922.11,12.11,498.73733,317.0323,741.62353,471.07045,493.32358
7922.11333,12.11333,476.61983,335.90214,743.12904,467.55769,493.32358
7922.11667,12.11667,500.03833,349.97177,742.9617,471.23773,493.15631
7922.12,12.12,570.2943,351.29592,742.79443,468.0595,492.15268
7922.12333,12.12333,520.85482,330.43985,741.28899,474.08147,493.15631
7922.12667,12.12667,563.7893,322.16361,743.79812,472.9105,492.82177
7922.13,12.13,527.36031,328.28803,741.45626,473.57959,493.49091
7922.13333,12.13333,510.44682,348.64754,741.7908,464.04486,493.32358
7922.13667,12.13667,578.10079,350.13729,741.62353,469.2304,491.98541
7922.14,12.14,509.14582,330.77089,740.61984,468.22678,491.98541
7922.14333,12.14333,510.44682,319.34964,742.45989,472.57596,491.31632
7922.14667,12.14667,489.62984,311.73554,742.9617,472.57596,492.31995
7922.15,12.15,477.92083,336.06766,742.12535,467.55769,492.31995
7922.15333,12.15333,565.0903,347.48884,743.29631,466.21946,491.65086
7922.15667,12.15667,471.41534,332.92271,741.7908,469.89955,491.65086
7922.16,12.16,541.6718,324.97751,742.12535,469.56501,490.64717
7922.16333,12.16333,527.36031,329.28115,742.62716,469.73228,491.81814
7922.16667,12.16667,528.66131,336.72974,741.45626,470.90318,491.65086
7922.17,12.17,615.83077,339.70922,740.95445,468.72859,491.31632
7922.17333,12.17333,484.42584,348.81306,740.95445,466.21946,492.15268
7922.17667,12.17667,634.04527,346.49572,742.62716,468.39405,490.81444
7922.18,12.18,406.36337,330.10875,742.12535,471.90687,491.48359
7922.18333,12.18333,584.60579,329.44667,743.63085,468.39405,489.97809
7922.18667,12.18667,546.8758,332.75719,743.96539,467.05581,490.64717
7922.19,12.19,516.95182,342.19208,740.95445,468.22678,489.97809
7922.19333,12.19333,587.20779,346.3302,743.12904,467.22308,491.65086
7922.19667,12.19667,510.44682,334.24687,741.62353,469.39768,489.81082
7922.2,12.2,582.00379,328.28803,742.62716,468.89586,489.47627
7922.20333,12.20333,471.41534,325.30855,741.12172,470.2341,490.4799
7922.20667,12.20667,510.44682,342.85416,742.29262,466.38673,489.47627
7922.21,12.21,587.20779,355.93061,742.29262,470.40137,490.64717
7922.21333,12.21333,459.70634,347.81994,741.95807,468.89586,488.9744
7922.21667,12.21667,606.72328,332.09505,742.79443,469.2304,488.80712
7922.22,12.22,459.70634,320.83939,741.45626,467.39042,489.64354
7922.22333,12.22333,561.1873,337.06084,743.63085,464.88122,489.14173
7922.22667,12.22667,509.14582,342.02656,742.62716,473.41232,489.64354
7922.23,12.23,490.93133,338.71604,742.79443,466.88854,489.14173
7922.23333,12.23333,610.62677,330.77089,741.62353,470.90318,490.64717
7922.23667,12.23667,455.80285,337.39188,741.62353,463.87759,486.63253
7922.24,12.24,595.01428,337.22636,741.45626,466.05218,489.309
7922.24333,12.24333,479.22183,335.5711,742.79443,462.20481,487.8035
7922.24667,12.24667,552.07981,339.21266,742.62716,469.06313,487.63622
7922.25,12.25,514.34982,334.24687,741.7908,467.55769,489.14173
7922.25333,12.25333,488.32884,327.62589,742.62716,467.89223,488.30531
7922.25667,12.25667,580.70279,335.07454,742.62716,466.88854,489.14173
7922.26,12.26,488.32884,344.17838,742.12535,465.55037,486.29799
7922.26333,12.26333,605.42228,336.89532,743.79812,463.20851,487.97077
7922.26667,12.26667,470.11434,329.11563,742.29262,466.38673,487.30168
7922.27,12.27,545.5748,330.60537,742.62716,466.21946,488.9744
7922.27333,12.27333,568.9933,338.385,741.28899,466.38673,489.14173
7922.27667,12.27667,454.50185,351.1304,743.12904,469.39768,486.29799
7922.28,12.28,626.23927,338.71604,741.45626,470.40137,487.46895
7922.28333,12.28333,427.18036,329.28115,743.79812,467.89223,487.63622
7922.28667,12.28667,559.8863,321.00491,742.79443,466.554,487.97077
7922.29,12.29,489.62984,329.94323,740.95445,464.71395,486.46526
7922.29333,12.29333,488.32884,342.02656,742.79443,467.22308,488.9744
7922.29667,12.29667,575.49879,340.20578,740.95445,462.03754,486.96714
7922.3,12.3,511.74782,332.09505,742.62716,466.05218,486.7998
7922.30333,12.30333,537.76831,322.32913,741.7908,463.87759,485.79618
7922.30667,12.30667,481.82383,321.66699,743.79812,466.72127,485.96345
7922.31,12.31,490.93133,330.10875,741.95807,465.3831,487.97077
7922.31333,12.31333,565.0903,340.04026,743.12904,464.88122,486.13072
7922.31667,12.31667,487.02784,342.19208,742.12535,470.56864,486.13072
7922.32,12.32,558.5853,335.5711,742.62716,464.88122,484.95982
7922.32333,12.32333,485.72684,322.99121,741.95807,466.72127,486.96714
7922.32667,12.32667,487.02784,318.68757,743.96539,463.54305,485.29436
7922.33,12.33,580.70279,331.59849,740.78711,463.87759,486.96714
7922.33333,12.33333,502.64033,351.79248,743.12904,462.8739,486.29799
7922.33667,12.33667,596.31528,353.44775,740.78711,468.39405,485.6289
7922.34,12.34,479.22183,330.77089,741.95807,465.55037,484.95982
7922.34333,12.34333,541.6718,321.33595,743.29631,468.0595,486.13072
7922.34667,12.34667,509.14582,323.15673,742.12535,456.68473,486.29799
7922.35,12.35,510.44682,346.3302,742.12535,466.05218,484.79255
7922.35333,12.35333,531.26331,344.17838,741.62353,464.04486,486.63253
7922.35667,12.35667,484.42584,326.79829,743.63085,465.55037,484.1234
7922.36,12.36,535.16631,313.22522,740.61984,462.8739,485.12709
7922.36333,12.36333,454.50185,309.91476,743.29631,459.02659,484.45794
7922.36667,12.36667,488.32884,324.31543,742.79443,460.86664,484.29067
7922.37,12.37,563.7893,344.01286,742.29262,459.86295,484.45794
7922.37333,12.37333,501.33933,343.84734,742.45989,467.55769,486.13072
7922.37667,12.37667,498.73733,323.15673,742.62716,467.89223,483.78885
7922.38,12.38,467.51234,303.29378,742.12535,468.89586,485.29436
7922.38333,12.38333,461.00734,296.67279,743.79812,458.19017,484.62521
7922.38667,12.38667,519.55382,321.33595,741.12172,459.36114,484.45794
7922.39,12.39,480.52283,349.64066,742.12535,464.37941,482.9525
7922.39333,12.39333,520.85482,354.44093,741.7908,468.56132,485.46163
7922.39667,12.39667,528.66131,325.80511,741.7908,465.04849,482.28335
7922.4,12.4,523.45682,308.59054,743.29631,463.04123,484.29067
7922.40333,12.40333,583.30479,311.0734,741.12172,457.68836,482.45062
7922.40667,12.40667,510.44682,336.3987,744.13267,457.68836,482.61795
7922.41,12.41,553.38081,361.22743,741.7908,467.55769,483.62158
7922.41333,12.41333,539.06931,353.94431,742.62716,467.22308,481.78153
7922.41667,12.41667,528.66131,326.79829,742.12535,471.405,482.45062
7922.42,12.42,587.20779,318.02549,741.12172,461.87027,481.94881
7922.42333,12.42333,498.73733,333.58479,744.29994,459.19387,483.45431
7922.42667,12.42667,578.10079,350.63384,741.45626,458.85932,481.44699
7922.43,12.43,449.29785,349.47514,742.62716,465.71764,482.45062
7922.43333,12.43333,561.1873,334.08135,741.62353,465.55037,483.45431
7922.43667,12.43667,522.15582,321.17043,741.62353,461.87027,481.27972
7922.44,12.44,505.24233,318.35653,742.79443,461.53573,482.61795
7922.44333,12.44333,580.70279,338.88156,741.45626,458.19017,481.78153
7922.44667,12.44667,493.53333,349.30962,743.46358,459.86295,481.78153
7922.45,12.45,584.60579,349.30962,740.45257,464.21214,481.27972
7922.45333,12.45333,479.22183,330.60537,742.9617,463.37578,482.45062
7922.45667,12.45667,578.10079,324.14991,742.79443,463.54305,482.61795
7922.46,12.46,505.24233,328.28803,742.12535,459.36114,480.77791
7922.46333,12.46333,514.34982,330.77089,742.9617,458.52472,482.28335
7922.46667,12.46667,546.8758,321.83251,743.12904,459.86295,481.11245
7922.47,12.47,423.27687,323.65329,743.12904,459.19387,482.78523
7922.47333,12.47333,571.5953,343.01968,741.45626,463.20851,481.27972
7922.47667,12.47667,481.82383,340.86786,742.79443,460.19749,480.61063
7922.48,12.48,537.76831,326.46725,741.45626,461.53573,481.61426
7922.48333,12.48333,546.8758,321.99809,742.45989,459.19387,481.61426
7922.48667,12.48667,493.53333,330.10875,743.29631,461.03391,482.28335
7922.49,12.49,580.70279,349.64066,741.45626,460.19749,479.10513
7922.49333,12.49333,464.91034,341.36448,742.79443,460.86664,480.77791
7922.49667,12.49667,595.01428,323.15673,741.7908,461.36846,477.93416
7922.5,12.5,449.29785,319.34964,743.96539,463.20851,480.61063
7922.50333,12.50333,480.52283,317.36334,741.7908,454.84468,480.44336
7922.50667,12.50667,536.46731,325.14303,744.13267,459.86295,480.44336
7922.51,12.51,416.77187,338.05396,741.28899,459.19387,479.94149
7922.51333,12.51333,595.01428,341.86104,742.79443,461.53573,479.77421
7922.51667,12.51667,462.30834,326.96381,742.12535,461.03391,480.44336
7922.52,12.52,609.32577,328.28803,742.12535,460.36477,479.10513
7922.52333,12.52333,544.2738,335.73662,742.29262,459.02659,479.94149
7922.52667,12.52667,546.8758,337.72292,741.7908,454.67741,479.2724
7922.53,12.53,575.49879,332.59167,743.12904,456.852,478.60331
7922.53333,12.53333,449.29785,330.43985,742.29262,456.18285,479.43967
7922.53667,12.53667,580.70279,331.43297,743.63085,459.36114,477.59962
7922.54,12.54,438.88936,324.97751,741.7908,464.88122,478.60331
7922.54333,12.54333,570.2943,328.45355,743.46358,456.852,476.76326
7922.54667,12.54667,454.50185,323.32225,742.9617,458.52472,479.10513
7922.55,12.55,489.62984,325.97063,742.79443,453.33918,477.93416
7922.55333,12.55333,559.8863,332.42609,743.46358,456.18285,479.10513
7922.55667,12.55667,498.73733,327.46037,742.12535,458.35745,477.59962
7922.56,12.56,558.5853,316.2047,742.62716,461.03391,478.60331
7922.56333,12.56333,467.51234,319.51516,741.95807,456.68473,478.10144
7922.56667,12.56667,472.71634,327.95693,744.29994,458.19017,477.26508
7922.57,12.57,511.74782,322.66017,740.45257,454.17553,478.10144
7922.57333,12.57333,446.69585,321.17043,741.7908,454.00826,476.76326
7922.57667,12.57667,549.4778,328.45355,743.12904,454.67741,477.26508
7922.58,12.58,440.19085,327.46037,741.95807,456.852,477.43235
7922.58333,12.58333,516.95182,332.92271,743.46358,455.51377,476.93054
7922.58667,12.58667,549.4778,323.98433,742.45989,457.01927,477.26508
7922.59,12.59,507.84482,315.54262,741.95807,459.02659,476.09418
7922.59333,12.59333,609.32577,321.00491,742.79443,454.00826,478.10144
